time,container,chip,metric,value
2026-06-28T01:37:35.796440Z,trainer-a,4,duty_cycle,36.0
2026-06-28T01:37:35.796441Z,trainer-a,0,duty_cycle,43.0
2026-06-28T01:37:35.796442Z,trainer-a,7,duty_cycle,44.0
2026-06-28T01:37:35.796443Z,trainer-a,3,duty_cycle,33.0
2026-06-28T01:37:35.796444Z,trainer-a,5,duty_cycle,31.0
2026-06-28T01:38:35.797166Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:38:35.797168Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:38:35.797169Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:38:35.797170Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:38:35.797170Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:38:35.797171Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:38:35.797172Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:38:35.797174Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:38:35.797175Z,trainer-a,5,memory_used,4444303360.0
2026-06-28T01:38:35.797176Z,trainer-a,7,memory_used,4444303360.0
2026-06-28T01:38:35.797177Z,trainer-a,2,memory_used,4444303360.0
2026-06-28T01:38:35.797178Z,trainer-a,3,memory_used,4444303360.0
2026-06-28T01:38:35.797179Z,trainer-a,0,memory_used,4451847680.0
2026-06-28T01:38:35.797180Z,trainer-a,4,memory_used,4444303360.0
2026-06-28T01:38:35.797181Z,trainer-a,6,memory_used,4444303360.0
2026-06-28T01:38:35.797182Z,trainer-a,1,memory_used,4444303360.0
2026-06-28T01:38:35.797203Z,trainer-a,5,duty_cycle,34.0
2026-06-28T01:38:35.797205Z,trainer-a,6,duty_cycle,33.0
2026-06-28T01:38:35.797207Z,trainer-a,1,duty_cycle,38.0
2026-06-28T01:38:35.797207Z,trainer-a,3,duty_cycle,32.0
2026-06-28T01:38:35.797208Z,trainer-a,4,duty_cycle,34.0
2026-06-28T01:38:35.797209Z,trainer-a,0,duty_cycle,45.0
2026-06-28T01:38:35.797209Z,trainer-a,2,duty_cycle,43.0
2026-06-28T01:38:35.797210Z,trainer-a,7,duty_cycle,42.0
2026-06-28T01:39:35.798113Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:39:35.798118Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:39:35.798119Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:39:35.798121Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:39:35.798122Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:39:35.798123Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:39:35.798124Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:39:35.798125Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:39:35.798126Z,trainer-a,2,memory_used,4406505472.0
2026-06-28T01:39:35.798128Z,trainer-a,1,memory_used,4406505472.0
2026-06-28T01:39:35.798129Z,trainer-a,4,memory_used,4406505472.0
2026-06-28T01:39:35.798130Z,trainer-a,6,memory_used,4406505472.0
2026-06-28T01:39:35.798136Z,trainer-a,3,memory_used,4406505472.0
2026-06-28T01:39:35.798138Z,trainer-a,0,memory_used,4414049792.0
2026-06-28T01:39:35.798139Z,trainer-a,5,memory_used,4406505472.0
2026-06-28T01:39:35.798144Z,trainer-a,7,memory_used,4406505472.0
2026-06-28T01:39:35.798147Z,trainer-a,3,duty_cycle,35.0
2026-06-28T01:39:35.798149Z,trainer-a,5,duty_cycle,33.0
2026-06-28T01:39:35.798150Z,trainer-a,1,duty_cycle,43.0
2026-06-28T01:39:35.798151Z,trainer-a,6,duty_cycle,32.0
2026-06-28T01:39:35.798152Z,trainer-a,0,duty_cycle,45.0
2026-06-28T01:39:35.798152Z,trainer-a,2,duty_cycle,41.0
2026-06-28T01:39:35.798154Z,trainer-a,4,duty_cycle,37.0
2026-06-28T01:39:35.798155Z,trainer-a,7,duty_cycle,43.0
2026-06-28T01:40:35.795689Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:40:35.795691Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:40:35.795692Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:40:35.795693Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:40:35.795694Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:40:35.795695Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:40:35.795696Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:40:35.795697Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:40:35.795697Z,trainer-a,5,memory_used,4227108352.0
2026-06-28T01:40:35.795700Z,trainer-a,3,memory_used,4227108352.0
2026-06-28T01:40:35.795701Z,trainer-a,0,memory_used,4234987520.0
